"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPFIA2-AS1",2.91657754508321e-15,-0.278630979370009,0.155,0.278,1.18835952074416e-10
"NACC2",2.96146447528994e-15,-0.304951553993193,0.094,0.206,1.20664870045689e-10
"DNAH9",3.08929597318022e-15,0.266766553706566,0.594,0.472,1.25873364427228e-10
"GCNT1",3.11683135715172e-15,-0.323073523454891,0.139,0.262,1.26995293647147e-10
"GAPDH",3.37790080282233e-15,-0.359076458058175,0.665,0.748,1.37632568210996e-10
"LINC01060",3.45667852445315e-15,-0.53446671582282,0.019,0.103,1.40842366478844e-10
"TRPM2",3.45807524711884e-15,-0.390429169666336,0.416,0.545,1.40899275943857e-10
"MAP4",3.56996053641975e-15,-0.470598665754395,0.694,0.776,1.45458042056423e-10
"HPSE2",3.70902079100531e-15,-0.746414795793931,0.028,0.118,1.51124052129511e-10
"DGLUCY",3.8899763234256e-15,0.278045315386617,0.64,0.526,1.58497085297976e-10
"TRMT10B",3.90959135690394e-15,-0.271494336682527,0.397,0.524,1.59296299837051e-10
"FAM184A",3.96450671739025e-15,0.389875901793179,0.819,0.719,1.61533826200066e-10
"MAP4K3-DT",4.10954360187147e-15,-0.514991487893149,0.739,0.806,1.67443354058253e-10
"ARSJ",4.21342938136923e-15,-0.413021282099563,0.024,0.112,1.71676180143889e-10
"NRG4",4.3871025561621e-15,-0.339710185314083,0.291,0.425,1.78752493650825e-10
"CDHR3",4.44804296063706e-15,-0.587888230447703,0.491,0.614,1.81235510431157e-10
"DCDC1",4.8604381577929e-15,0.28166031262076,0.408,0.285,1.98038552739272e-10
"PHACTR2",4.94089852181362e-15,-0.344301051593099,0.459,0.597,2.01316910271296e-10
"PTPRR",4.97281631700518e-15,-0.8047393665904,0.808,0.806,2.02617400836376e-10
"NEDD4L",5.14222585508814e-15,-0.541105256093656,0.802,0.863,2.09519992465566e-10
"RELL2",5.24905622121843e-15,-0.250755081109614,0.186,0.311,2.13872795733545e-10
"PRAG1",5.28059423515488e-15,-0.562220136476971,0.224,0.351,2.15157812111386e-10
"FGF1",6.37893313188752e-15,-0.260100515736197,0.103,0.218,2.59909630458757e-10
"SMOC1",6.56256977286517e-15,-0.289319300160637,0.026,0.115,2.67391905395391e-10
"SNCB",6.86539044100175e-15,-0.342327338782761,0.447,0.559,2.79730333518616e-10
"CD55",7.60783843025777e-15,-0.297359220619864,0.168,0.298,3.09981376840853e-10
"NUP93",7.65557890039254e-15,-0.408334297017777,0.601,0.703,3.11926562296494e-10
"SERF2",7.76335026394149e-15,-0.253167752282012,0.291,0.423,3.16317706504296e-10
"SEPTIN11",7.95006239130787e-15,-0.663207923000625,0.822,0.848,3.23925292133839e-10
"HRK",8.3823757540529e-15,-0.281472483018014,0.097,0.21,3.41539900098885e-10
"B3GALT2",8.62266946359511e-15,-0.458506166313344,0.222,0.338,3.51330667294183e-10
"DKK3",9.05655882411812e-15,0.306497696769321,0.85,0.822,3.69009489288693e-10
"OPRK1",9.6567684238448e-15,-0.445461420837339,0.194,0.316,3.93465029429556e-10
"CCNYL1",9.71383511141307e-15,-0.378941315968001,0.325,0.439,3.95790211614526e-10
"NEDD9",1.03793702073068e-14,-0.257795388085832,0.145,0.267,4.22907439096714e-10
"NRBP2",1.11526521697411e-14,-0.295096853219837,0.29,0.412,4.54414812656102e-10
"AK9",1.12853813356754e-14,-0.352368233065766,0.296,0.431,4.59822862522092e-10
"NDUFAF6",1.15280815232469e-14,0.273126341330662,0.734,0.626,4.69711681664693e-10
"ENPP5",1.1897004008616e-14,-0.273241228277684,0.264,0.389,4.8474342833106e-10
"TNFRSF25",1.247174544079e-14,-0.316127035868958,0.323,0.44,5.0816126798499e-10
"RILPL2",1.39916817448068e-14,-0.255051410345232,0.118,0.234,5.70091072692152e-10
"CHKB",1.40743584211076e-14,-0.266617624982387,0.428,0.549,5.73459733868027e-10
"SEC14L1",1.41029937091986e-14,0.303708817931335,0.686,0.586,5.74626478681298e-10
"PGM3",1.4443154833797e-14,0.259105702441718,0.564,0.449,5.88486343703059e-10
"SS18",1.47099530842501e-14,-0.360914041779143,0.521,0.616,5.99357038417769e-10
"ZNF354A",1.52694712292292e-14,-0.270749582527841,0.256,0.381,6.22154605234945e-10
"TSPAN18",1.62272089106615e-14,-0.415489621356926,0.024,0.108,6.61177627064903e-10
"CEMIP",1.72388648895949e-14,-0.361559126778313,0.167,0.295,7.02397549926544e-10
"ARL4A",1.72936390063566e-14,-0.25940498839547,0.151,0.268,7.04629321314002e-10
"FLG-AS1",1.7645802105344e-14,0.321731341456522,0.61,0.502,7.18978206782242e-10
"MARCHF8",1.90090779997033e-14,0.280890932938789,0.562,0.452,7.7452488309791e-10
"NDUFS5",2.11753077861163e-14,-0.250858031481862,0.228,0.355,8.62787915745309e-10
"LINC01829",2.23882342215844e-14,0.574573718890943,0.321,0.216,9.12208603358458e-10
"ABCC4",2.39710318247601e-14,-0.28310006311267,0.14,0.259,9.76699691699848e-10
"TPI1",2.49422589078291e-14,-0.291622016171343,0.353,0.469,1.0162723391995e-09
"RETREG1",2.57512240770902e-14,-0.550331386136472,0.708,0.757,1.04923362502104e-09
"ZC3H6",2.57903839441443e-14,0.274191329850648,0.741,0.643,1.05082919380416e-09
"ITGB1BP1",2.61334354370179e-14,-0.342355397943855,0.626,0.698,1.06480682688129e-09
"ATP5MC3",2.76123579571855e-14,-0.270296827196046,0.3,0.428,1.12506552496552e-09
"XYLB",2.91289267876635e-14,-0.335559987738859,0.416,0.538,1.18685812196335e-09
"CTXND1",3.04046556809413e-14,-0.425320356217492,0.026,0.111,1.23883769571995e-09
"GNG2",3.45069128732128e-14,-0.630397335463856,0.63,0.724,1.40598416501906e-09
"SULT4A1",3.52008607250899e-14,-0.371206886699376,0.582,0.655,1.43425907024379e-09
"LAMC1",3.61564424095926e-14,0.278317422913828,0.677,0.578,1.47319424597885e-09
"SKIL",3.68815158163101e-14,-0.396548688165899,0.397,0.497,1.50273736193555e-09
"RPL30",3.69730494066188e-14,-0.36450911776389,0.52,0.606,1.50646689807268e-09
"LINC02774",4.0490442678593e-14,-0.295713499777399,0.207,0.336,1.64978308693927e-09
"LINC01208",4.39659075186324e-14,-0.293970187765553,0.074,0.18,1.79139090184668e-09
"PTPRA",4.67830938984633e-14,-0.425842850746017,0.95,0.938,1.90617716089289e-09
"OMG",5.29773502341928e-14,-0.258385859774573,0.335,0.467,2.15856213529219e-09
"NDUFV1",5.59468131939137e-14,-0.296772262032378,0.595,0.679,2.27955290358601e-09
"LINC01277",6.05933897013143e-14,0.400458447393893,0.52,0.419,2.46887766338005e-09
"ADAMTS17",6.09539603853834e-14,-0.355226334034967,0.078,0.184,2.48356911590245e-09
"ST6GALNAC3",6.25606049476741e-14,-0.584642591245356,0.616,0.729,2.54903184859298e-09
"MYO9B",6.56834838141559e-14,-0.328188945891172,0.423,0.535,2.67627354800778e-09
"CRPPA",7.02193683760843e-14,0.278632625071088,0.75,0.659,2.86108816448355e-09
"PAMR1",7.38706544002479e-14,-0.275867386429521,0.026,0.109,3.0098598135381e-09
"LINC00871",7.59019137653378e-14,0.35748641326379,0.118,0.053,3.09262347636869e-09
"LINC01776",7.85881924226503e-14,0.331111444171442,0.514,0.395,3.20207590026089e-09
"TBL1X",8.12032665083887e-14,0.36902886753454,0.369,0.251,3.3086270938843e-09
"GNPTAB",8.40693977828911e-14,-0.452576626914458,0.782,0.81,3.4254076126639e-09
"PRUNE2",8.51263457766557e-14,-0.452829784650399,0.647,0.735,3.46847295866983e-09
"LINC00632",8.75121327510949e-14,-0.503398173840344,0.985,0.953,3.56568184894336e-09
"UQCRB",9.78174845458063e-14,-0.459140578826168,0.504,0.582,3.98557340781888e-09
"ACADVL",9.97844127473336e-14,-0.374392405104643,0.629,0.68,4.06571589739011e-09
"CABCOCO1",1.00744270058162e-13,-0.25024025543041,0.165,0.291,4.1048252835198e-09
"ATP5MPL",1.00919395347839e-13,-0.284307145917949,0.478,0.59,4.11196076344771e-09
"SIPA1L2",1.02022045892448e-13,-0.447934437215998,0.511,0.641,4.15688825988779e-09
"TGFA",1.06517838302357e-13,-0.263517424080744,0.05,0.143,4.34006932162954e-09
"COBL",1.11332940854117e-13,-0.527043085475311,0.708,0.764,4.536260675101e-09
"SUCO",1.12099620113328e-13,0.286606894358409,0.693,0.58,4.56749902151755e-09
"USP3",1.19345527857668e-13,0.312201173848236,0.509,0.4,4.8627335325607e-09
"LINC00609",1.27886965597676e-13,-0.367235328200404,0.085,0.191,5.2107544132773e-09
"LCA5",1.27887272046754e-13,-0.296648365149106,0.297,0.418,5.21076689954498e-09
"POT1",1.30929847150602e-13,0.285924429783081,0.626,0.513,5.33473662215129e-09
"NDUFA12",1.39557052880471e-13,-0.250410790723104,0.26,0.38,5.68625211961479e-09
"GALNT18",1.54504534995572e-13,-0.783835354692839,0.775,0.789,6.29528727839456e-09
"CAVIN2-AS1",1.57571833915259e-13,-0.308770149526471,0.209,0.323,6.42026437287724e-09
"TDO2",1.58439538633377e-13,-0.258869899841505,0.024,0.103,6.45561900161693e-09
"SWAP70",1.59473942035853e-13,-0.36587491016602,0.177,0.289,6.49776576825082e-09
"COL4A2",1.6477170034771e-13,-0.65378881563744,0.338,0.446,6.71362293066745e-09
"ATP6V0B",1.87842946307607e-13,-0.270673107427629,0.467,0.572,7.65366084730346e-09
"ARL15",1.9660823244476e-13,-0.825872700529537,0.917,0.919,8.01080243096174e-09
"REEP5",2.02351883636385e-13,-0.310575484816798,0.744,0.794,8.24482749876453e-09
"DPH6-DT",2.21921542330334e-13,0.555261533030483,0.627,0.551,9.04219324224945e-09
"ABTB2",2.31488171488931e-13,-0.269171513543295,0.043,0.132,9.43198554731651e-09
"ATP5F1E",2.48064084332168e-13,-0.300572800167067,0.333,0.454,1.01073711161142e-08
"LHFPL5",2.50098762983202e-13,-0.484523483456661,0.38,0.489,1.01902740977506e-08
"EFCAB5",2.5768097496318e-13,-0.319824138237687,0.214,0.335,1.04992113248748e-08
"BMPR1B",2.6038118252306e-13,-0.541339274633214,0.059,0.152,1.06092312819021e-08
"SHTN1",2.63865989080223e-13,0.399825870849722,0.833,0.849,1.07512197250737e-08
"CCDC196",2.70067474456588e-13,0.390961617962201,0.155,0.081,1.10038992467337e-08
"C12orf40",2.72603045931965e-13,-0.338167518456548,0.277,0.391,1.11072111064979e-08
"SVIL",2.89797225604919e-13,-0.320191411634356,0.375,0.51,1.18077879572724e-08
"PCED1B",2.9809136724318e-13,-0.337584919939675,0.193,0.321,1.21457327583234e-08
"ITPKA",3.22132704558735e-13,-0.267698547915248,0.136,0.245,1.31252970472457e-08
"ITPKB",3.50413437662465e-13,-0.266781987626508,0.03,0.111,1.42775955175571e-08
"LYRM2",3.953664271848e-13,-0.270443472265676,0.433,0.54,1.61092050756447e-08
"IFT88",4.02644254403074e-13,0.294347064588756,0.723,0.626,1.64057401456533e-08
"HSPB11",4.04772000526719e-13,-0.31069938249735,0.365,0.473,1.64924351614612e-08
"SGCD",4.09290765931608e-13,-0.377636381884281,0.676,0.807,1.66765522578834e-08
"MTHFD2L",4.4317791302794e-13,0.287841014300617,0.645,0.545,1.80572840663234e-08
"PHTF1",4.48307498083173e-13,-0.487122903771667,0.786,0.785,1.82662890093989e-08
"FAM13C",4.54145130641962e-13,-0.49677128552028,0.715,0.762,1.85041433480067e-08
"UBB",4.70327022981095e-13,-0.250212561770067,0.269,0.386,1.91634745513647e-08
"GLB1L3",4.88145716821927e-13,-0.316725639686885,0.275,0.395,1.98894972319094e-08
"ZCCHC2",5.2258080258029e-13,0.254135191054151,0.677,0.561,2.12925548011339e-08
"EFNA5",5.23619759292557e-13,-0.314403427338795,0.777,0.642,2.13348870923752e-08
"SYNGR3",5.33211403753173e-13,-0.310603132491378,0.39,0.507,2.1725698645923e-08
"HS3ST2",5.72584687694048e-13,-1.09034717704841,0.204,0.309,2.3329963100094e-08
"SLX4IP",5.75725115129485e-13,0.266091978476015,0.658,0.572,2.34579198159509e-08
"HCN1",5.94948968065906e-13,-0.385360241743782,0.774,0.872,2.42411957038453e-08
"THUMPD3-AS1",6.74652586768808e-13,-0.336317287860485,0.688,0.727,2.74887196478951e-08
"MCTP1",6.87170020392049e-13,-0.705678305715575,0.816,0.847,2.7998742480874e-08
"PCDH19",7.02631881431124e-13,-0.469812817917487,0.3,0.429,2.86287360089111e-08
"CDYL2",7.25505385310148e-13,-0.40106321249455,0.376,0.483,2.9560716924462e-08
"RGS12",7.57863513239453e-13,-0.918171745235421,0.818,0.665,3.08791488469415e-08
"MTA3",8.9075655823875e-13,-0.584388904650025,0.774,0.775,3.62938759654379e-08
"EXTL1",9.02126087478805e-13,-0.296081964245405,0.166,0.272,3.67571274343239e-08
"SLC6A15",9.65809510824101e-13,-0.324819245639177,0.568,0.654,3.9351908518528e-08
"ANO4",9.69599256676737e-13,0.452796755910855,0.861,0.819,3.95063217132937e-08
"HIF3A",9.83987315503884e-13,-0.277438323307263,0.045,0.129,4.00925631702058e-08
"EME2",1.02035679232615e-12,-0.30589883643971,0.297,0.403,4.15744375033291e-08
"DCAF6",1.10669952189669e-12,-0.550811827994987,0.833,0.831,4.50924720196806e-08
"ZNF83",1.15543402133265e-12,0.370459389839251,0.719,0.646,4.7078159199199e-08
"NEK7",1.168596113021e-12,-0.301884925569896,0.239,0.363,4.76144486250405e-08
"RPL35",1.26286906571298e-12,-0.282083857444322,0.344,0.456,5.14556000824756e-08
"PALMD",1.32663738461908e-12,-0.671985511032241,0.313,0.402,5.40538402363042e-08
"CYHR1",1.42197413296791e-12,-0.273289125539071,0.548,0.633,5.79383360477774e-08
"RSRP1",1.46566650477155e-12,-0.354658895702116,0.916,0.9,5.97185817369168e-08
"STX18-AS1",1.56806418475221e-12,0.253542727074523,0.823,0.744,6.38907752077288e-08
"ARHGAP5",1.74515594267476e-12,-0.406826738089723,0.726,0.779,7.11063788842832e-08
"PRKAG2",1.9251451843452e-12,-0.965258447952612,0.828,0.801,7.8440040536145e-08
"DPF3",2.28728974313988e-12,-0.273051791225991,0.118,0.228,9.31956205842343e-08
"PDGFD",2.42101742901816e-12,-0.642490070732967,0.071,0.164,9.86443551453449e-08
"RPS2",2.50713167605637e-12,-0.262325488214969,0.376,0.484,1.02153080140917e-07
"ETV5",2.56666537851159e-12,-0.416648809107571,0.243,0.357,1.04578780847455e-07
"SOD1",2.67202810829477e-12,-0.30663589339701,0.453,0.546,1.08871785272471e-07
"PGBD1",2.77950403770827e-12,-0.32955471567863,0.381,0.49,1.13250892016423e-07
"CMTM4",2.85053202611173e-12,-0.403524432052495,0.598,0.672,1.16144927403922e-07
"STK4",2.90320776304448e-12,-0.39339722055126,0.551,0.634,1.18291200305247e-07
"HAPLN2",3.22827650402391e-12,-0.299142126632576,0.116,0.214,1.31536126156454e-07
"DACH2",3.25352872330356e-12,0.805691205365493,0.439,0.36,1.32565027831003e-07
"SLC2A13",3.76646796633728e-12,0.289627695300071,0.863,0.909,1.53464737288412e-07
"GOLT1B",3.95314492417861e-12,-0.295174937905423,0.594,0.673,1.61070889935658e-07
"CAND2",4.05951295907551e-12,-0.261298111027346,0.38,0.493,1.65404855517532e-07
"ZEB1-AS1",4.12315846228705e-12,0.319693190283063,0.306,0.208,1.67998091545886e-07
"STRBP",4.48618866096318e-12,-0.589667360030421,0.912,0.882,1.82789756990945e-07
"SLC22A23",4.55584382124012e-12,0.333351327187655,0.751,0.7,1.85627856496429e-07
"BBS7",4.72761572074723e-12,-0.327397522540345,0.588,0.675,1.92626702541846e-07
"DYNC1LI1",5.37703647285348e-12,-0.291977222353465,0.532,0.624,2.19087351086415e-07
"TOM1L1",5.51997441811941e-12,-0.347227560099609,0.546,0.622,2.24911357666275e-07
"TMEM132D",5.94359469598861e-12,-0.73396934068696,0.78,0.827,2.42171765888056e-07
"PCBP4",6.27703239543189e-12,-0.259609343825202,0.264,0.372,2.55757684951872e-07
"ARNTL2",6.49276639619052e-12,-0.638986423309757,0.47,0.554,2.64547766812783e-07
"RPS3",6.87498484221402e-12,-0.266918957335132,0.522,0.619,2.8012125739601e-07
"NTRK2",6.88662678092957e-12,-0.256073846796518,0.972,0.952,2.80595608188975e-07
"CTTN",7.12521245904218e-12,-0.348050775377718,0.73,0.769,2.90316781643674e-07
"CNN3",7.46565751041786e-12,-0.258240433274235,0.209,0.323,3.04188215261976e-07
"LINC00159",7.77482379433661e-12,-0.304924938448995,0.277,0.41,3.16785195500245e-07
"MANBA",7.78287070468172e-12,0.287637586022764,0.562,0.467,3.17113066862257e-07
"TENM3-AS1",7.79273145136179e-12,-0.326461192211789,0.262,0.38,3.17514842985736e-07
"CCDC125",7.88319776660547e-12,-0.266964455931201,0.285,0.396,3.2120089300034e-07
"SHROOM3-AS1",7.97574724605266e-12,-0.269765822271656,0.03,0.104,3.24971821540416e-07
"LIX1-AS1",8.31299596261108e-12,-0.283953771545309,0.224,0.346,3.38713020496588e-07
"PPEF1",8.54778495509785e-12,-0.271630192948729,0.087,0.178,3.48279497995462e-07
"RPL15",8.75068608786228e-12,-0.29787577633535,0.61,0.665,3.56546704649949e-07
"KNDC1",9.0683320149173e-12,-0.434719241673946,0.587,0.662,3.69489187947805e-07
"PITHD1",9.71480878981656e-12,-0.254194947085739,0.373,0.484,3.95829884141076e-07
"PTGDS",9.92460289612758e-12,-0.263624219041198,0.041,0.119,4.04377945002718e-07
"SLC4A8",1.1877941236137e-11,-0.522030440185388,0.644,0.699,4.83966715666403e-07
"MYO10",1.26422796489125e-11,-0.326593145109244,0.085,0.177,5.15109684294938e-07
"LINC01344",1.36458362055438e-11,-0.462545557315436,0.036,0.112,5.55999596194883e-07
"SLC25A42",1.46077320288371e-11,-0.298057716105072,0.408,0.503,5.95192041514967e-07
"LHFPL6",1.52261412489934e-11,-0.529888850349101,0.37,0.503,6.20389125190238e-07
"ZNF846",1.57418346140316e-11,-0.304616485889565,0.358,0.464,6.41401051348717e-07
"SRGAP2",1.57630986147634e-11,-0.409668172684754,0.73,0.796,6.42267453058535e-07
"GGCT",1.77337978233029e-11,-0.275403410529955,0.292,0.396,7.22563592310477e-07
"MEIKIN",1.83689692395734e-11,-0.293241139104291,0.162,0.271,7.48443651666418e-07
"WWTR1",1.87519964782036e-11,-0.330436110124695,0.145,0.246,7.64050096504407e-07
"TUBA1A",2.01379626830051e-11,-0.32529645402857,0.672,0.74,8.20521289519043e-07
"FMNL2",2.10791337000044e-11,-0.710239533621531,0.91,0.919,8.58869302606678e-07
"SLC6A1-AS1",2.13477017489863e-11,-0.695913846638245,0.111,0.199,8.69812107762447e-07
"KCNB2",2.13920217613653e-11,-0.38511042208644,0.646,0.765,8.7161792666683e-07
"SYT4",2.26080252467631e-11,0.25210660477704,0.567,0.458,9.21163988679363e-07
"CNTNAP3B",2.26243151384629e-11,-0.555639525319287,0.385,0.482,9.21827720316672e-07
"JPH1",2.58522539926032e-11,-0.434531382603293,0.446,0.542,1.05335008892862e-06
"MTMR2",2.69746442730898e-11,0.261497671785131,0.71,0.619,1.09908188090704e-06
"EIF1B",2.96203272770772e-11,-0.276380625381868,0.478,0.569,1.20688023490451e-06
"CDKN2D",3.00434360651748e-11,-0.250130347603869,0.322,0.43,1.22411980247555e-06
"CEND1",3.04612481454556e-11,-0.301288186800259,0.427,0.524,1.24114355568659e-06
"CFAP298",3.12057809066631e-11,-0.250700514821884,0.519,0.609,1.27147954304199e-06
"LINC00486",3.29031498870625e-11,-0.317309730763988,0.725,0.751,1.34063884214836e-06
"CARTPT",3.32178648692851e-11,-0.501953446106293,0.037,0.111,1.35346190409902e-06
"KIF5A",3.41070271351104e-11,-0.366442213233015,0.655,0.711,1.38969082062007e-06
"ITGAV",3.41447018966326e-11,-0.334613497021929,0.363,0.469,1.3912258787783e-06
"RPS23",3.81805053609355e-11,-0.426307584083958,0.411,0.509,1.55566469093132e-06
"RPS25",4.10878234368115e-11,-0.278924901620161,0.406,0.509,1.67412336593288e-06
"SEPTIN5",4.72419861592697e-11,-0.285823705940507,0.478,0.568,1.92487472605944e-06
"CLTCL1",4.74597609727984e-11,-0.303496960253295,0.161,0.262,1.93374796083667e-06
"FAM153B",4.86811567558767e-11,-0.523830159462097,0.7,0.694,1.98351373201819e-06
"EML6",5.18354877319487e-11,-0.57284587986227,0.85,0.864,2.11203694763825e-06
"HIP1",5.4284786206736e-11,-0.298854842201805,0.306,0.423,2.21183361399346e-06
"IFRD1",5.71440701024477e-11,-0.319760799990696,0.459,0.543,2.32833513632423e-06
"NDFIP1",6.42511698332425e-11,-0.281939386145934,0.954,0.922,2.61791391485547e-06
"CTNNA3",6.4972716216559e-11,-0.584059100897998,0.598,0.672,2.64731332224369e-06
"TMEM267",6.50802667998125e-11,-0.259367365542401,0.381,0.487,2.65169547075836e-06
"LINC00511",6.96082204770239e-11,0.268744585778411,0.509,0.414,2.83618694333634e-06
"ATP6V0C",7.12161067965026e-11,-0.284770467111296,0.816,0.84,2.9017002714235e-06
"HS3ST1",7.13785983185971e-11,0.251162061770791,0.396,0.291,2.90832098849124e-06
"KLHDC1",7.23927656538553e-11,0.251258947357934,0.67,0.592,2.94964323656634e-06
"PDE1A",7.65421158148332e-11,-0.32388041840915,0.838,0.714,3.11870850887538e-06
"CDKL2",7.67136705872204e-11,-0.300483694608143,0.517,0.603,3.12569850807629e-06
"TESPA1",7.9257155093941e-11,-0.383036104634118,0.053,0.13,3.22933278430262e-06
"RASGEF1B",8.13210420183676e-11,-0.577620219351686,0.281,0.382,3.31342585703839e-06
"PLOD2",9.63002467728228e-11,-0.390377677163496,0.184,0.286,3.92375355475867e-06
"UNC5B",9.72105546860948e-11,-0.338229998124452,0.172,0.273,3.96084405068493e-06
"ZNF235",1.05672018123816e-10,-0.307974063519449,0.486,0.589,4.30560637845487e-06
"MPC1",1.09776169650615e-10,-0.302908315923172,0.475,0.553,4.47283003241431e-06
"VIPR1",1.10705340504781e-10,-0.283726325377952,0.215,0.315,4.51068909886729e-06
"RASA1",1.13084073907738e-10,-0.450166915079133,0.913,0.905,4.6076105913708e-06
"DENND1B",1.14233781784202e-10,0.26131651552287,0.813,0.756,4.6544554387973e-06
"GDA",1.14945525957084e-10,-0.506907182434864,0.563,0.657,4.68345545512141e-06
"LINC00894",1.29380277484393e-10,-0.415368669001881,0.526,0.626,5.2715994061016e-06
"MARCHF1",1.2957320712154e-10,-0.338625535434312,0.709,0.813,5.27946032416716e-06
"SEMA3A",1.37715378166065e-10,0.561382861782722,0.4,0.305,5.61121308337632e-06
"DKK2",1.38998649475135e-10,-0.320127611374481,0.149,0.256,5.66349997286436e-06
"COQ8A",1.4933094489763e-10,-0.277710970543439,0.401,0.509,6.08448934985392e-06
"SERINC5",1.56699373309622e-10,-0.353891566187169,0.406,0.513,6.38471596550053e-06
"UGP2",1.63159716739943e-10,-0.330153213978194,0.637,0.685,6.64794265856899e-06
"XACT",1.67640203313982e-10,-0.373067000776906,0.144,0.248,6.83050008402821e-06
"TUBBP5",1.69469969984329e-10,-0.30352010503164,0.156,0.252,6.9050539270115e-06
"SYT6",1.74006394791651e-10,0.545188334064647,0.16,0.093,7.08989055578581e-06
"MYO1B",1.76542719773613e-10,-0.352336154701731,0.168,0.271,7.19323311717586e-06
"RNF146",1.96558749225477e-10,-0.268159306892131,0.585,0.664,8.00878623719208e-06
"HSP90AB1",1.99663656365596e-10,-0.374282272046371,0.856,0.867,8.13529567861621e-06
"ITPRID2",2.02367053815486e-10,-0.342916894491197,0.484,0.564,8.24544560771199e-06
"RAVER2",2.0241819236492e-10,0.267502709438217,0.676,0.611,8.24752924790868e-06
"LNC-LBCS",2.05000839889119e-10,-0.360980271921481,0.056,0.133,8.35275922128214e-06
"LINC02822",2.44546456897119e-10,-0.57949329104204,0.052,0.125,9.9640453862731e-06
"PDE5A",2.61557138925857e-10,-0.29739303417082,0.63,0.688,1.0657145625534e-05
"ANKRD27",2.73134008544954e-10,-0.337899440741224,0.406,0.493,1.11288451781641e-05
"CAMK1",2.78743390926161e-10,-0.286986500824986,0.45,0.541,1.13573994632864e-05
"DYSF",3.13563994488158e-10,-0.358250731102356,0.255,0.359,1.277616495542e-05
"CHD7",3.25571751641312e-10,-0.2760536723359,0.04,0.11,1.32654210206253e-05
"TSHZ2",3.7332609739998e-10,-1.29772746934646,0.17,0.26,1.52111718385622e-05
"SNX3",3.73881437780551e-10,-0.265950738391545,0.526,0.624,1.52337991823685e-05
"FKBP5",4.04039194119013e-10,-0.287495252576876,0.235,0.343,1.64625769643792e-05
"FAM153A",4.24618390093928e-10,-0.436104325508989,0.637,0.664,1.73010763043771e-05
"ATP6AP2",4.34662410871292e-10,-0.258574778513031,0.583,0.655,1.77103199309508e-05
"KCNH8",4.54563287231534e-10,0.47270245314247,0.152,0.087,1.85211811382488e-05
"ZBTB18",4.67750562223759e-10,-0.437956614572022,0.347,0.426,1.9058496657807e-05
"PDE3A",4.75215735901941e-10,-0.793051262904313,0.132,0.227,1.93626651593246e-05
"ANXA4",4.84393187080104e-10,-0.276314086193382,0.251,0.354,1.97366004075788e-05
"PLCXD2",4.93603718328646e-10,-0.275417745480698,0.048,0.12,2.01118835033007e-05
"ATP6V1H",5.3394311403828e-10,-0.769299227257106,0.91,0.847,2.17555121814897e-05
"USP53",5.88245341329088e-10,0.275827842581628,0.618,0.524,2.39680564324537e-05
"SRSF7",6.24928508728662e-10,-0.26463341548233,0.71,0.742,2.54627120881493e-05
"RAB8B",6.62579944186035e-10,-0.275830099368729,0.442,0.543,2.699681982586e-05
"CPEB1",6.71502821308005e-10,-0.314128446785214,0.33,0.438,2.73603824541947e-05
"FAP",6.94672663761591e-10,0.355160041974975,0.103,0.051,2.8304437684966e-05
"AGTPBP1",7.34956791875479e-10,-0.470313551109275,0.871,0.875,2.99458144849664e-05
"SLC22A15",7.63936789059115e-10,-0.381466245525651,0.52,0.612,3.11266044702136e-05
"TMEM72-AS1",8.02044534342725e-10,-0.26208528457781,0.369,0.477,3.26793045517943e-05
"GRIP1",8.0561319271017e-10,-0.55453292294106,0.974,0.865,3.28247095369759e-05
"R3HDM1",8.56914796526682e-10,-0.800017199593065,0.989,0.948,3.49149933844797e-05
"LGR4",9.40350132601297e-10,0.250458930714756,0.568,0.486,3.83145661528399e-05
"RTKN2",9.51657621040282e-10,0.255688193561834,0.183,0.113,3.87752897692863e-05
"RHOT2",1.16282903861082e-09,-0.273524158984023,0.553,0.611,4.73794691781981e-05
"STS",1.28221267010921e-09,-0.374659932694555,0.425,0.519,5.22437552435998e-05
"LINC02755",1.35649159328372e-09,-0.291463332154978,0.33,0.438,5.5270249968345e-05
"LYNX1",1.36172217048437e-09,-0.253046367914315,0.233,0.33,5.54833698363857e-05
"ZRANB3",1.47709694403765e-09,-0.34917726542556,0.692,0.754,6.01843149848141e-05
"LEPR",1.52165932889505e-09,-0.264353329788729,0.285,0.399,6.20000093558288e-05
"PTPRU",1.56960043521258e-09,-0.267651000342999,0.092,0.171,6.39533697327365e-05
"GPR63",1.73760310993465e-09,-0.474470291017858,0.3,0.382,7.07986387142873e-05
"BACH1",1.87665422835618e-09,-0.463463029826439,0.347,0.434,7.64642765343727e-05
"PRKCA-AS1",1.89521585157995e-09,-0.250189679803653,0.214,0.308,7.72205698726252e-05
"ASXL3",1.92401992262712e-09,-0.389071297679826,0.667,0.723,7.83941917474421e-05
"CASC2",1.95059771482046e-09,0.332279339449256,0.535,0.457,7.94771038903598e-05
"NIPAL2",1.97448533755458e-09,-0.459628451447692,0.528,0.603,8.04504050786613e-05
"STX17-AS1",2.18092441686844e-09,0.273305927780003,0.668,0.607,8.88617653653045e-05
"PPP1R9A-AS1",2.22675069444913e-09,-0.335429644608222,0.262,0.356,9.07289570453298e-05
