"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAPGEF4",0,0.695484636686214,0.988,0.794,0
"RAPGEF5",0,0.314314938267691,0.959,0.808,0
"RAPGEF6",0,0.657876041426034,0.959,0.594,0
"RAPGEFL1",0,0.381339144569277,0.831,0.605,0
"RARS1",0,0.298501354476091,0.625,0.386,0
"RARS2",0,0.370762992808177,0.73,0.475,0
"RASA1",0,0.388565950575211,0.928,0.683,0
"RASA2",0,0.480293954314497,0.936,0.668,0
"RASAL1",0,0.346046072107639,0.59,0.387,0
"RASAL2",0,0.512999528727326,0.982,0.824,0
"RASGEF1A",0,0.360496538815643,0.614,0.411,0
"RASGEF1C",0,0.505905882532625,0.393,0.227,0
"RASGRF2",0,0.764463767011707,0.929,0.695,0
"RASGRP1",0,0.266819074222661,0.697,0.48,0
"RAVER2",0,0.617777545468582,0.827,0.565,0
"RB1CC1",0,0.368741373531578,0.891,0.658,0
"RBBP6",0,0.284448871917617,0.751,0.529,0
"RBFOX1",0,0.741942533086819,0.997,0.99,0
"RBFOX2",0,0.532195221210934,0.983,0.637,0
"RBFOX3",0,0.711813792633352,0.951,0.812,0
"RBM14",0,0.297864753773697,0.536,0.315,0
"RBM26",0,0.582189454671163,0.964,0.731,0
"RBM33",0,0.343008235932559,0.858,0.595,0
"RBM39",0,0.300863759358148,0.916,0.686,0
"RBM4",0,0.434527717745196,0.806,0.485,0
"RBM41",0,0.314361164987649,0.599,0.381,0
"RBM5",0,0.395630435241521,0.89,0.591,0
"RBM6",0,0.399162353782859,0.961,0.752,0
"RBMS1",0,0.363724758210578,0.483,0.296,0
"RBMS3",0,0.601255691671302,0.709,0.418,0
"RBPJ",0,0.315968481248251,0.816,0.581,0
"RC3H1",0,0.406166845293391,0.885,0.624,0
"RC3H2",0,0.332816355264269,0.698,0.483,0
"RCOR3",0,0.369965995855466,0.86,0.573,0
"RDX",0,0.292248060556012,0.686,0.463,0
"RECK",0,0.342416506269629,0.799,0.549,0
"REEP1",0,0.372259757964087,0.855,0.65,0
"REEP2",0,0.260961842428963,0.739,0.532,0
"REEP3",0,0.310698604999802,0.722,0.486,0
"RELCH",0,0.51039087258443,0.897,0.519,0
"REPS1",0,0.365951108237073,0.864,0.601,0
"REPS2",0,0.339530838166786,0.873,0.611,0
"RERE",0,0.435052963671671,0.985,0.82,0
"RERG",0,0.742986140963097,0.458,0.269,0
"RESF1",0,0.386493648807674,0.503,0.267,0
"RETREG1",0,0.716562080294671,0.835,0.47,0
"REV3L",0,0.366239079896139,0.952,0.722,0
"RFC3",0,0.693975002325662,0.72,0.469,0
"RFLNA",0,0.835597596355595,0.817,0.447,0
"RFPL1S",0,0.480765291486592,0.746,0.463,0
"RFX1",0,0.297105535084753,0.507,0.312,0
"RFX3-AS1",0,0.365545686329018,0.635,0.39,0
"RFX7",0,0.496396049322353,0.914,0.642,0
"RGL1",0,0.288109713990497,0.948,0.726,0
"RGS17",0,0.671573706873749,0.848,0.561,0
"RGS20",0,0.659115473421111,0.614,0.378,0
"RGS7BP",0,0.408234856079188,0.84,0.606,0
"RHBDD2",0,0.279628386322168,0.638,0.431,0
"RHOT1",0,0.346405037837078,0.849,0.611,0
"RIC8B",0,0.357115064827429,0.852,0.591,0
"RICTOR",0,0.556469018279104,0.915,0.642,0
"RIMKLB",0,0.378269792434251,0.741,0.491,0
"RIMS1",0,0.475776775858361,0.987,0.857,0
"RIMS2",0,0.468562374649007,0.985,0.905,0
"RIN2",0,0.429330927390584,0.366,0.198,0
"RIPOR1",0,0.264524791763762,0.613,0.398,0
"RIPOR2",0,0.389210892385822,0.801,0.557,0
"RLF",0,0.384722246151343,0.857,0.615,0
"RMDN2",0,0.435228104194386,0.589,0.367,0
"RMST",0,1.12445248026208,0.605,0.273,0
"RNF10",0,0.257758495142331,0.688,0.48,0
"RNF111",0,0.267980179805682,0.873,0.612,0
"RNF112",0,0.326311709062038,0.535,0.314,0
"RNF115",0,0.480422389720125,0.897,0.634,0
"RNF13",0,0.39973129659603,0.853,0.57,0
"RNF130",0,0.700518728542283,0.938,0.733,0
"RNF144A",0,0.362589603200265,0.883,0.653,0
"RNF146",0,0.312745973853263,0.732,0.489,0
"RNF149",0,0.31036597486139,0.843,0.605,0
"RNF150",0,0.388600202025194,0.942,0.733,0
"RNF157",0,0.389462199567489,0.691,0.494,0
"RNF170",0,0.259999761243183,0.661,0.436,0
"RNF180",0,0.338534164324919,0.782,0.537,0
"RNF19A",0,0.414990392779182,0.861,0.602,0
"RNF213-AS1",0,0.499281803455949,0.767,0.441,0
"RNF216",0,0.444693111338414,0.774,0.537,0
"RNF216P1",0,0.364811060509967,0.656,0.398,0
"RNF217",0,0.540699009459637,0.771,0.499,0
"RNF217-AS1",0,0.522982153975817,0.6,0.342,0
"RNF24",0,0.25383676147102,0.82,0.58,0
"RNF38",0,0.470699268453319,0.848,0.594,0
"RNGTT",0,0.439781226046328,0.884,0.61,0
"RNLS",0,0.349405529875262,0.633,0.413,0
"RNPC3",0,0.480719447504613,0.94,0.649,0
"RO60",0,0.312828940815302,0.58,0.354,0
"ROBO1",0,1.08708032731512,0.99,0.897,0
"ROBO2",0,0.853521407614514,0.986,0.934,0
"ROCK1",0,0.387019725086126,0.872,0.63,0
"RORA",0,0.297630670564857,0.979,0.805,0
"RPAP2",0,0.456802562088606,0.899,0.65,0
"RPE",0,0.291194472994205,0.641,0.411,0
"RPGRIP1L",0,0.333681941061788,0.771,0.522,0
"RPL23AP49",0,0.63420156107633,0.593,0.274,0
"RPL37A",0,0.265825653062093,0.846,0.601,0
"RPRD1A",0,0.410719442137006,0.886,0.626,0
"RPRD1B",0,0.260063421049471,0.576,0.382,0
"RPRD2",0,0.447548305035641,0.932,0.687,0
"RPS6KA2",0,1.20520040382697,0.918,0.673,0
"RPS6KA3",0,0.332919887085048,0.847,0.606,0
"RPS6KA5",0,0.36804330439019,0.729,0.517,0
"RPS6KA6",0,0.398871525581471,0.757,0.509,0
"RPS6KC1",0,0.588493392792946,0.962,0.722,0
"RPTOR",0,0.434999626442591,0.843,0.609,0
"RRAS2",0,0.398986421228116,0.722,0.498,0
"RRP1B",0,0.269812541797717,0.481,0.299,0
"RRP7BP",0,0.330573229488039,0.458,0.258,0
"RSBN1L",0,0.346076393367429,0.787,0.542,0
"RSF1",0,0.425496794911266,0.923,0.691,0
"RSPO3",0,0.635640405068792,0.329,0.098,0
"RSRC1",0,0.455071531611293,0.79,0.506,0
"RSU1",0,0.650080625066897,0.739,0.484,0
"RTN1",0,0.395660681559248,0.988,0.82,0
"RTN3",0,0.468274785565847,0.984,0.839,0
"RTTN",0,0.369138810225633,0.587,0.371,0
"RUBCN",0,0.318184117902181,0.654,0.443,0
"RUFY1",0,0.324080292919762,0.659,0.419,0
"RUFY2",0,0.368119062799618,0.86,0.624,0
"RUFY3",0,0.518953296706429,0.959,0.736,0
"RUNDC3B",0,0.540938241415768,0.921,0.672,0
"RUSC2",0,0.353512501510473,0.732,0.52,0
"RYBP",0,0.394448043027223,0.761,0.463,0
"RYR2",0,0.909940590175881,0.999,0.948,0
"RYR3",0,0.737729995333686,0.797,0.538,0
"S100PBP",0,0.275134996181162,0.607,0.396,0
"SACS",0,0.316848550312316,0.848,0.602,0
"SAMD12",0,0.560995887587497,0.989,0.813,0
"SAMD4A",0,0.483171698250578,0.723,0.479,0
"SAMD8",0,0.293345699909986,0.733,0.52,0
"SAP130",0,0.285813563859307,0.567,0.374,0
"SARM1",0,0.320244815408478,0.63,0.413,0
"SARNP",0,0.328133940658763,0.59,0.346,0
"SARS1",0,0.277219724621125,0.533,0.324,0
"SATB2",0,-1.13645384420536,0.214,0.405,0
"SBF2",0,0.579613446978875,0.976,0.792,0
"SCAF11",0,0.277062961597614,0.742,0.51,0
"SCAF8",0,0.403037003044423,0.863,0.6,0
"SCAI",0,0.271074084331868,0.927,0.737,0
"SCAPER",0,0.593656131791085,0.935,0.727,0
"SCARB1",0,0.378932839721712,0.605,0.399,0
"SCARB2",0,0.298174201898389,0.666,0.453,0
"SCD5",0,0.341793360861406,0.826,0.618,0
"SCFD1",0,0.388976703914897,0.902,0.647,0
"SCFD2",0,0.568759330675388,0.914,0.651,0
"SCGB2B2",0,0.259986807578385,0.474,0.294,0
"SCHIP1",0,0.646662518785571,0.881,0.476,0
"SCLT1",0,0.563446441710474,0.901,0.658,0
"SCMH1",0,0.306469821898375,0.918,0.697,0
"SCN11A",0,0.609104158216733,0.338,0.148,0
"SCN2A",0,0.358918261926914,0.981,0.836,0
"SCN3A",0,0.634880680790516,0.965,0.738,0
"SCN8A",0,0.320042807406045,0.969,0.781,0
"SCP2",0,0.444094538909341,0.732,0.48,0
"SCYL2",0,0.377158150789626,0.765,0.519,0
"SDCCAG8",0,0.571819048490251,0.925,0.577,0
"SEC14L2",0,0.278057445347553,0.452,0.262,0
"SEC14L5",0,0.33474965318692,0.595,0.407,0
"SEC22A",0,0.406559397965615,0.818,0.538,0
"SEC24B",0,0.360730735633849,0.793,0.535,0
"SEC24B-AS1",0,0.300946664315908,0.458,0.274,0
"SEC24D",0,0.321420702736237,0.286,0.134,0
"SEC31A",0,0.297897969672451,0.746,0.52,0
"SEC61A2",0,0.295328752060916,0.718,0.477,0
"SEC63",0,0.259781531307557,0.786,0.574,0
"SECISBP2L",0,0.330995276631392,0.859,0.631,0
"SELENOF",0,0.381028074190561,0.662,0.401,0
"SELENOI",0,0.312213439648473,0.675,0.432,0
"SEM1",0,0.374649161734101,0.691,0.454,0
"SEMA3A",0,0.800047131165616,0.391,0.188,0
"SEMA3C",0,0.584518559202357,0.352,0.188,0
"SEMA4A",0,0.305511547455223,0.458,0.268,0
"SEMA4B",0,0.301670683389576,0.57,0.37,0
"SEMA4D",0,0.350132326998141,0.698,0.487,0
"SEMA6D",0,-1.27084292646207,0.267,0.456,0
"SENP6",0,0.393736513747928,0.92,0.683,0
"SEPTIN11",0,0.60481903876836,0.916,0.521,0
"SEPTIN2",0,0.576560162200471,0.864,0.499,0
"SEPTIN3",0,0.477283142687119,0.674,0.388,0
"SEPTIN7",0,0.32648703505076,0.897,0.522,0
"SEPTIN7P2",0,0.399831674264059,0.65,0.369,0
"SERAC1",0,0.312803882493664,0.553,0.358,0
"SERGEF",0,0.286464681987124,0.866,0.605,0
"SESN3",0,0.566982332578185,0.892,0.583,0
"SESTD1",0,0.2857521392713,0.821,0.587,0
"SETD2",0,0.405019467977026,0.926,0.691,0
"SETD3",0,0.326821396648586,0.746,0.521,0
"SETD5",0,0.389266911953864,0.947,0.727,0
"SETX",0,0.352814997381112,0.816,0.584,0
"SEZ6L",0,0.489447409223673,0.912,0.739,0
"SEZ6L2",0,0.280495378447316,0.752,0.562,0
"SF1",0,0.253676060336974,0.756,0.515,0
"SFMBT2",0,0.769888305789842,0.752,0.517,0
"SFPQ",0,0.312265200323719,0.917,0.659,0
"SFSWAP",0,0.366804035688743,0.747,0.552,0
"SFT2D2",0,0.309912111780965,0.476,0.279,0
"SGCD",0,0.476843578660457,0.958,0.856,0
"SGCE",0,0.378047451744323,0.83,0.55,0
"SGCZ",0,1.64587149412621,0.968,0.723,0
"SGIP1",0,0.647292236427196,0.986,0.808,0
"SGK1",0,0.76264964980434,0.702,0.388,0
"SGMS1",0,0.630159949824298,0.903,0.63,0
"SGPL1",0,0.338368511892013,0.58,0.365,0
"SGPP2",0,0.262395078848112,0.73,0.502,0
"SGSM1",0,0.504431921009623,0.895,0.665,0
"SGSM2",0,0.30772745431857,0.712,0.499,0
"SH2B1",0,0.331474352089687,0.624,0.409,0
"SH3BGRL",0,0.522165265689359,0.739,0.489,0
"SH3BGRL2",0,0.374131121045515,0.823,0.569,0
"SH3BP4",0,0.703467416603483,0.504,0.21,0
"SH3D21",0,0.291818757952696,0.445,0.259,0
"SH3GL2",0,0.761985195642933,0.969,0.774,0
"SH3GLB1",0,0.273981976023868,0.716,0.489,0
"SH3KBP1",0,0.266179983961496,0.844,0.632,0
"SH3PXD2A",0,0.427766129354476,0.849,0.598,0
"SH3RF3",0,0.423012412197797,0.843,0.654,0
"SH3YL1",0,0.445142697292163,0.818,0.549,0
"SHANK2",0,0.4402407793591,0.97,0.819,0
"SHANK3",0,0.277435353346585,0.667,0.408,0
"SHISA7",0,0.279546915375952,0.591,0.403,0
"SHLD2",0,0.407910514872196,0.684,0.416,0
"SHOC2",0,0.320979470903331,0.783,0.551,0
"SHPRH",0,0.40055995709559,0.912,0.655,0
"SHTN1",0,0.573089375205838,0.934,0.687,0
"SIDT1",0,0.688578736350929,0.851,0.573,0
"SIK3",0,0.625360503032623,0.974,0.77,0
"SIL1",0,0.461002710164255,0.872,0.623,0
"SIMC1",0,0.459925711470676,0.78,0.54,0
"SIN3B",0,0.460421881959725,0.731,0.491,0
"SIPA1L1",0,0.518567970977519,0.995,0.847,0
"SIPA1L2",0,0.855190846043279,0.743,0.433,0
"SIPA1L3",0,0.651080149151076,0.805,0.58,0
"SIRPA",0,0.388209676543365,0.812,0.58,0
"SKAP2",0,0.44570948921227,0.737,0.505,0
"SLAIN1",0,0.25518689705952,0.875,0.618,0
"SLAIN2",0,0.337875874237628,0.696,0.458,0
"SLC10A7",0,0.361767559997585,0.61,0.395,0
"SLC13A3",0,0.469021918155377,0.853,0.602,0
"SLC15A2",0,0.282776119691779,0.434,0.255,0
"SLC16A1-AS1",0,0.733113357958033,0.92,0.561,0
"SLC16A7",0,0.360743567288842,0.877,0.62,0
"SLC17A6",0,0.323701534988941,0.573,0.38,0
"SLC18B1",0,0.335481907555687,0.43,0.227,0
"SLC1A2",0,0.321319349900582,0.738,0.535,0
"SLC20A2",0,0.304590204189084,0.811,0.578,0
"SLC22A10",0,0.727669422645698,0.694,0.42,0
"SLC22A15",0,0.358856280079191,0.776,0.538,0
"SLC22A23",0,0.655054004588881,0.78,0.491,0
"SLC23A2",0,0.306128714297469,0.876,0.658,0
"SLC24A3",0,0.871362186902691,0.69,0.45,0
"SLC24A4",0,0.864657572900874,0.717,0.363,0
"SLC25A12",0,0.526052205351033,0.954,0.717,0
"SLC25A16",0,0.294929076234535,0.648,0.441,0
"SLC25A26",0,0.283679904605104,0.726,0.451,0
"SLC25A40",0,0.268452672164458,0.571,0.365,0
"SLC25A43",0,0.397041830278404,0.376,0.161,0
"SLC25A46",0,0.275161604994745,0.772,0.532,0
"SLC25A51",0,0.273913271307735,0.446,0.255,0
"SLC2A1-AS1",0,0.254501088447847,0.322,0.162,0
"SLC2A13",0,0.438098097975599,0.961,0.799,0
"SLC30A3",0,0.462280830050701,0.669,0.442,0
"SLC35E2A",0,0.373271508536413,0.445,0.233,0
"SLC35E3",0,0.516556690683792,0.727,0.477,0
"SLC35F1",0,0.767373189388633,0.791,0.596,0
"SLC35F3",0,0.965903394570918,0.93,0.64,0
"SLC35F5",0,0.338095639021929,0.742,0.487,0
"SLC35G2",0,0.277640726172322,0.573,0.376,0
"SLC36A4",0,0.368530972912025,0.787,0.525,0
"SLC37A1",0,0.411678120292412,0.593,0.355,0
"SLC38A6",0,0.522578659871976,0.85,0.561,0
"SLC39A10",0,0.614996177761578,0.935,0.699,0
"SLC39A11",0,0.846114539306945,0.781,0.466,0
"SLC39A9",0,0.2568310958646,0.612,0.414,0
"SLC41A2",0,0.466891593643876,0.869,0.604,0
"SLC43A2",0,0.322907081118303,0.477,0.295,0
"SLC44A1",0,0.5341008394819,0.924,0.679,0
"SLC44A5",0,0.496935340721908,0.86,0.719,0
"SLC49A4",0,0.459023491423188,0.663,0.384,0
"SLC4A10",0,0.439122582052241,0.99,0.821,0
"SLC4A4",0,0.797531388547349,0.714,0.485,0
"SLC4A8",0,0.277409781942821,0.812,0.593,0
"SLC5A4-AS1",0,0.633063323298336,0.428,0.23,0
"SLC66A2",0,0.337784534376677,0.532,0.315,0
"SLC6A15",0,0.294231333566549,0.739,0.517,0
"SLC7A14",0,0.406370944125692,0.653,0.438,0
"SLC7A6",0,0.380723101432594,0.692,0.449,0
"SLC8A1",0,0.644305372378867,0.995,0.912,0
"SLC8A2",0,0.387607558602032,0.765,0.579,0
"SLC8A3",0,0.373259378986907,0.768,0.554,0
"SLC9A1",0,0.451491179897171,0.518,0.289,0
"SLC9A3-AS1",0,0.305261745831056,0.43,0.214,0
"SLC9A9",0,0.426622011154437,0.619,0.387,0
"SLC9B2",0,0.251693687212322,0.664,0.464,0
"SLCO3A1",0,0.751299435033914,0.924,0.729,0
"SLCO4C1",0,0.304216542930251,0.223,0.077,0
"SLF1",0,0.465560539723221,0.852,0.569,0
"SLF2",0,0.446150183147945,0.735,0.478,0
"SLIT1",0,0.536616688442503,0.862,0.626,0
"SLIT3",0,0.656307636219006,0.933,0.798,0
"SLITRK5",0,0.41630650171714,0.817,0.555,0
"SLMAP",0,0.381275854268956,0.881,0.631,0
"SLTM",0,0.304176264579318,0.779,0.541,0
"SLX4IP",0,0.329207790284532,0.655,0.427,0
"SMAD2",0,0.312504559430829,0.78,0.54,0
"SMAD3",0,0.353478856122899,0.758,0.532,0
"SMAP1",0,0.375749743574581,0.876,0.63,0
"SMAP2",0,0.396838907887887,0.815,0.565,0
"SMARCA2",0,0.268566205550826,0.921,0.739,0
"SMARCA4",0,0.422652473576261,0.738,0.556,0
"SMARCA5",0,0.284032762836537,0.614,0.421,0
"SMARCAD1",0,0.337043200638904,0.839,0.578,0
"SMARCAL1",0,0.284924177339007,0.524,0.325,0
"SMARCC1",0,0.311770162910031,0.722,0.507,0
"SMC5",0,0.513675936240047,0.829,0.568,0
"SMC6",0,0.275629426514482,0.802,0.559,0
"SMCHD1",0,0.389654034537616,0.86,0.606,0
"SMG1",0,0.30980673361093,0.848,0.623,0
"SMG1P3",0,0.357086591398575,0.508,0.299,0
"SMG6",0,0.379123770085587,0.811,0.569,0
"SMG7",0,0.326229268156774,0.786,0.553,0
"SMIM14",0,0.331302836022602,0.672,0.452,0
"SMIM8",0,0.479002285194017,0.775,0.525,0
"SMPD3",0,0.555149696984414,0.67,0.44,0
"SMURF1",0,0.439609209804542,0.808,0.528,0
"SMURF2",0,0.266967387247618,0.706,0.483,0
"SMYD3",0,0.558861941941802,0.992,0.847,0
"SNAI3-AS1",0,0.282044508530179,0.422,0.245,0
"SNAP25",0,0.533691905716329,0.995,0.824,0
"SNAP91",0,0.437072309684019,0.98,0.826,0
"SNAPC3",0,0.334127742170294,0.723,0.489,0
"SNCA",0,0.664210701061996,0.912,0.677,0
"SND1",0,0.40930054426409,0.901,0.643,0
"SNHG14",0,0.97468811106148,0.98,0.852,0
"SNHG22",0,0.327275633600912,0.492,0.283,0
"SNHG5",0,0.477137606700049,0.724,0.486,0
"SNRNP70",0,0.38589162331051,0.87,0.62,0
"SNRPN",0,0.651297091553833,0.894,0.702,0
"SNTB2",0,0.274885032623859,0.667,0.418,0
"SNX10",0,0.297949201598318,0.797,0.574,0
"SNX13",0,0.330516727954344,0.847,0.592,0
"SNX14",0,0.393215957468619,0.896,0.625,0
"SNX24",0,0.359105659808844,0.667,0.432,0
"SNX27",0,0.298820004797641,0.72,0.497,0
"SNX29",0,0.479557024242167,0.795,0.569,0
"SNX30",0,0.304201027714246,0.613,0.404,0
"SNX32",0,0.447244537952645,0.806,0.591,0
"SNX4",0,0.360905454598618,0.748,0.507,0
"SNX6",0,0.270234087170858,0.605,0.416,0
"SNX9",0,0.465255824330075,0.848,0.575,0
"SOCS7",0,0.323116233557669,0.67,0.422,0
"SOGA1",0,0.370691047160839,0.666,0.475,0
"SOGA3",0,0.403282741727402,0.679,0.371,0
"SORBS1",0,0.450562265222798,0.977,0.784,0
"SORBS2",0,0.391364236587221,0.991,0.831,0
"SORT1",0,0.257788148719187,0.784,0.572,0
"SOS1",0,0.573225048617093,0.944,0.72,0
"SOS2",0,0.323402119586232,0.822,0.576,0
"SOX2-OT",0,0.537415328426853,0.701,0.425,0
"SP3",0,0.352405047966226,0.702,0.466,0
"SP4",0,0.304801545108903,0.553,0.356,0
"SPAG9",0,0.350638139952929,0.858,0.622,0
"SPARCL1",0,-1.413051615857,0.314,0.506,0
"SPART",0,0.480454091479084,0.799,0.471,0
"SPAST",0,0.388064725361378,0.721,0.497,0
"SPATA5",0,0.366788909457796,0.583,0.365,0
"SPATA6L",0,0.300274283967216,0.644,0.438,0
"SPATA7",0,0.299537146106809,0.817,0.587,0
"SPATS2",0,0.401452723473497,0.858,0.645,0
"SPECC1",0,0.393357569898288,0.857,0.611,0
"SPECC1L",0,0.563627301445502,0.84,0.504,0
"SPEF2",0,0.49764176492568,0.756,0.49,0
"SPEN",0,0.296846579065268,0.747,0.537,0
"SPG11",0,0.289637277937422,0.77,0.542,0
"SPG7",0,0.333452504842731,0.827,0.588,0
"SPICE1",0,0.339595604365968,0.594,0.367,0
"SPIDR",0,0.439476747802928,0.982,0.787,0
"SPIN1",0,0.419553237821672,0.916,0.668,0
"SPIRE1",0,0.453477111165784,0.932,0.695,0
"SPOCK3",0,1.30760959567708,0.696,0.376,0
"SPON1",0,1.37950699956424,0.697,0.362,0
"SPOP",0,0.368244047177696,0.723,0.49,0
"SPOPL",0,0.278749894924478,0.587,0.388,0
"SPPL2B",0,0.301081625543748,0.598,0.397,0
"SPPL3",0,0.370971436484485,0.874,0.637,0
"SPRY3",0,0.30462920156016,0.459,0.255,0
"SPTAN1",0,0.406030130323665,0.94,0.766,0
"SPTBN1",0,0.530313607852089,0.974,0.817,0
"SPTBN4",0,0.61291264947944,0.969,0.826,0
"SRBD1",0,0.346271460712725,0.501,0.304,0
"SRCIN1",0,0.460733679795023,0.754,0.501,0
"SREBF2",0,0.522087368661366,0.868,0.631,0
"SREK1",0,0.292879853889806,0.799,0.57,0
"SRGAP2",0,0.357203773768855,0.814,0.577,0
"SRGAP3",0,0.546775357664815,0.984,0.81,0
"SRPK2",0,0.464284156143039,0.971,0.78,0
"SRRM1",0,0.262309928899987,0.754,0.512,0
"SRRM3",0,0.49407834309233,0.942,0.763,0
"SRSF10",0,0.316727151055338,0.786,0.525,0
"SRSF11",0,0.307244952803921,0.951,0.738,0
"SRSF4",0,0.413907995469629,0.787,0.532,0
"SS18",0,0.38750435194136,0.751,0.483,0
"SS18L1",0,0.290006893704239,0.569,0.38,0
"SSBP2",0,0.27848368334087,0.937,0.761,0
"SSBP3",0,0.457991487520463,0.801,0.6,0
"SSBP4",0,0.255356319639689,0.74,0.501,0
"SSH1",0,0.430111949553423,0.668,0.438,0
"SSH2",0,0.666960635447087,0.977,0.782,0
"SSR1",0,0.315087257698414,0.683,0.466,0
"ST20",0,0.281464901292543,0.407,0.226,0
"ST3GAL1",0,0.553725776952456,0.585,0.351,0
"ST3GAL2",0,0.404845446250515,0.615,0.399,0
"ST3GAL3",0,0.468315915974974,0.842,0.513,0
"ST3GAL5",0,0.284849682465313,0.706,0.484,0
"ST6GAL2",0,1.04891663644363,0.853,0.582,0
"ST6GALNAC3",0,0.923536460647913,0.891,0.631,0
"ST6GALNAC5",0,1.03773546805081,0.951,0.852,0
"ST7L",0,0.285281860996609,0.66,0.434,0
"ST8SIA3",0,0.285710892494854,0.757,0.561,0
"ST8SIA5",0,0.599522280909349,0.724,0.502,0
"STAC",0,0.831310153521553,0.421,0.138,0
"STAG1",0,0.369029282705541,0.898,0.657,0
"STAG2",0,0.324249909705494,0.67,0.449,0
"STAG3L2",0,0.40377099333025,0.617,0.345,0
"STAG3L4",0,0.602798530922567,0.791,0.432,0
"STAM",0,0.304232510381046,0.609,0.396,0
"STAMBPL1",0,0.490614830012463,0.673,0.392,0
"STARD3",0,0.37482899317092,0.537,0.331,0
"STARD4",0,0.377831666289294,0.477,0.24,0
"STARD4-AS1",0,0.444325970188837,0.509,0.315,0
"STAU1",0,0.345157231222315,0.704,0.482,0
"STAU2",0,0.475292699750017,0.954,0.693,0
"STIM1",0,0.540047596062601,0.832,0.527,0
"STIM2",0,0.428101617183769,0.795,0.545,0
"STIMATE",0,0.338805409888156,0.449,0.246,0
"STK39",0,0.537721933862034,0.905,0.657,0
"STOX2",0,0.640184565095026,0.943,0.69,0
"STRADA",0,0.342116908139029,0.69,0.413,0
"STRN3",0,0.492220563317463,0.914,0.639,0
"STT3B",0,0.269844801055046,0.719,0.482,0
"STUM",0,0.660735078360313,0.723,0.38,0
"STX12",0,0.357153053165805,0.769,0.525,0
"STX17-AS1",0,0.555138281311642,0.739,0.403,0
"STX18",0,0.366557049755764,0.71,0.457,0
"STX18-AS1",0,0.48486326291946,0.814,0.485,0
"STX3",0,0.267443715485238,0.612,0.4,0
"STX7",0,0.45706125844788,0.789,0.516,0
"STX8",0,0.421675262402983,0.755,0.525,0
"STXBP1",0,0.517533337439381,0.963,0.778,0
"STXBP3",0,0.431476664163536,0.706,0.451,0
"STXBP4",0,0.321786311016354,0.658,0.433,0
"STXBP5",0,0.398435812754984,0.967,0.79,0
"STXBP5-AS1",0,0.539258418733881,0.589,0.32,0
"STXBP5L",0,0.362430877426338,0.996,0.926,0
"STXBP6",0,0.833020208913562,0.412,0.188,0
"SUCLA2",0,0.300419046949198,0.717,0.476,0
"SUCO",0,0.289401711006802,0.636,0.424,0
"SUFU",0,0.487331535240119,0.686,0.462,0
"SUGCT",0,0.494179418103061,0.573,0.356,0
"SUGP2",0,0.426864066542471,0.891,0.641,0
"SULT1A1",0,0.407663072078102,0.746,0.511,0
"SUMF1",0,0.390746590086992,0.896,0.646,0
"SUN1",0,0.251040309366878,0.794,0.584,0
"SUPT20H",0,0.25875176760564,0.628,0.421,0
"SUPT3H",0,0.569886684926227,0.966,0.735,0
"SUSD1",0,0.296044372341103,0.716,0.501,0
"SUSD4",0,0.767751898318378,0.872,0.632,0
"SUSD6",0,0.345546635331904,0.593,0.376,0
"SUZ12P1",0,0.729455820795712,0.96,0.52,0
"SV2B",0,0.665486455512904,0.925,0.744,0
"SVIL-AS1",0,0.641494186045918,0.849,0.493,0
"SVOP",0,0.506853603459029,0.838,0.605,0
"SYBU",0,0.502353720282564,0.963,0.737,0
"SYCE1",0,0.308633808768173,0.559,0.353,0
"SYMPK",0,0.336231441841593,0.608,0.408,0
"SYN2",0,0.951055146971771,0.992,0.877,0
"SYN3",0,0.717220697077279,0.968,0.848,0
"SYNDIG1",0,0.809948537913071,0.846,0.637,0
"SYNJ1",0,0.296464896398761,0.859,0.622,0
"SYNJ2",0,0.458342095367068,0.859,0.603,0
"SYNPO",0,0.410358059205215,0.591,0.4,0
"SYNPO2",0,0.372258386052603,0.5,0.325,0
"SYT1",0,0.637877037988949,0.999,0.972,0
"SYT14",0,0.498847192175302,0.949,0.701,0
"SYT16",0,0.358866355791787,0.97,0.726,0
"SYT17",0,0.463944393590225,0.662,0.473,0
"SYT7",0,0.451541697921302,0.816,0.599,0
"SYT9",0,0.763295635392892,0.617,0.299,0
"TAB2",0,0.381959302282177,0.804,0.556,0
"TACR3",0,0.819614453905376,0.225,0.087,0
"TAF1",0,0.362184381882233,0.777,0.537,0
"TAF15",0,0.458972608481622,0.9,0.569,0
"TAF1B",0,0.349238236716877,0.74,0.484,0
"TAF1D",0,0.383269446407573,0.853,0.6,0
"TAF2",0,0.344217134452171,0.738,0.503,0
"TAFA1",0,0.618801665982296,0.915,0.55,0
"TAFA2",0,0.690697790992348,0.968,0.561,0
"TAFA5",0,0.531863918013588,0.773,0.457,0
"TAMM41",0,0.393364551631382,0.715,0.438,0
"TANC2",0,0.550898388256243,0.99,0.857,0
"TANGO2",0,0.351404721664354,0.464,0.271,0
"TANGO6",0,0.432368023258979,0.721,0.486,0
"TANK",0,0.470012852578583,0.734,0.465,0
"TAOK1",0,0.520479464661465,0.949,0.733,0
"TAOK3",0,0.283460153629116,0.862,0.646,0
"TAPT1",0,0.359654829710079,0.632,0.404,0
