"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTPRA",0,0.634941007499319,0.958,0.888,0
"PTPRB",0,0.8100932878883,0.837,0.497,0
"PTPRD",0,1.49466357112259,0.999,0.829,0
"PTPRE",0,1.04177590069092,0.875,0.566,0
"PTPRF",0,0.486562496848731,0.691,0.502,0
"PTPRG",0,0.899873673335973,0.986,0.868,0
"PTPRG-AS1",0,0.844474108673656,0.698,0.346,0
"PTPRK",0,1.90493262772802,0.954,0.496,0
"PTPRN",0,0.328319678256457,0.722,0.532,0
"PTPRN2",0,0.983022838769055,0.996,0.882,0
"PTPRO",0,0.45570896879061,0.882,0.75,0
"PTPRQ",0,0.593968677624523,0.395,0.183,0
"PTPRR",0,1.30061075671818,0.957,0.67,0
"PTPRS",0,0.791144971317585,0.949,0.82,0
"PTPRT",0,-1.32664568672694,0.589,0.651,0
"PTTG1IP",0,0.282780214540345,0.423,0.268,0
"PUM1",0,0.302282710037597,0.88,0.804,0
"PUM3",0,0.893536182300604,0.932,0.756,0
"PURA",0,0.327582163545862,0.804,0.686,0
"PURG",0,0.367067096266674,0.768,0.619,0
"PUS1",0,0.381285928414787,0.441,0.231,0
"PUS10",0,0.434388595605679,0.561,0.35,0
"PUS7",0,0.314806825085857,0.602,0.435,0
"PVT1",0,1.34076904835716,0.7,0.246,0
"PWWP3B",0,0.912127668479045,0.453,0.117,0
"PYGB",0,0.30282350096652,0.571,0.417,0
"PYGO1",0,-0.439759880343093,0.095,0.311,0
"QKI",0,-0.979740909683872,0.699,0.861,0
"QRICH1",0,0.336507362804073,0.722,0.576,0
"QSOX1",0,0.382602574478547,0.521,0.358,0
"QTRT1",0,0.364667680400316,0.669,0.48,0
"QTRT2",0,0.35655643823212,0.406,0.239,0
"R3HDM1",0,1.04878983428963,0.986,0.91,0
"R3HDM2",0,0.62252002487807,0.969,0.897,0
"RAB10",0,0.641689540861417,0.87,0.72,0
"RAB11FIP1",0,0.438137938201438,0.379,0.156,0
"RAB11FIP2",0,0.35584316211909,0.758,0.617,0
"RAB11FIP3",0,0.666297224334739,0.809,0.651,0
"RAB11FIP4",0,0.462663971867507,0.803,0.635,0
"RAB11FIP5",0,0.355761825149166,0.289,0.107,0
"RAB15",0,0.625477980288019,0.641,0.347,0
"RAB23",0,0.321958837341275,0.412,0.225,0
"RAB26",0,0.370865528006544,0.635,0.451,0
"RAB27B",0,1.04042123250752,0.877,0.558,0
"RAB28",0,0.37675145259548,0.871,0.747,0
"RAB30-DT",0,0.416041831693057,0.615,0.419,0
"RAB3B",0,0.424541054674462,0.594,0.29,0
"RAB3D",0,0.2549210751417,0.294,0.145,0
"RAB3GAP1",0,0.486896335568899,0.915,0.792,0
"RAB3GAP2",0,0.377866543452393,0.841,0.718,0
"RAB40B",0,0.659062483112364,0.789,0.537,0
"RAB40C",0,0.76713134229323,0.715,0.444,0
"RAB43",0,0.310214570316119,0.293,0.118,0
"RAB6A",0,0.616643039004564,0.925,0.812,0
"RAB6B",0,0.384150446957955,0.723,0.524,0
"RAB7A",0,0.544125070712815,0.857,0.711,0
"RABEP1",0,0.561790089827101,0.916,0.812,0
"RABGAP1",0,0.473269365610744,0.927,0.843,0
"RABGAP1L",0,0.746596994626382,0.992,0.952,0
"RABGEF1",0,0.79554446352865,0.931,0.744,0
"RABL2A",0,0.42912949735624,0.614,0.396,0
"RAD18",0,0.710199415684409,0.736,0.434,0
"RAD50",0,0.316130727563535,0.766,0.612,0
"RAD51C",0,0.272206092277955,0.443,0.289,0
"RAD54L2",0,0.333236804643882,0.657,0.511,0
"RAD9A",0,0.754395910078991,0.881,0.687,0
"RAI1",0,0.433270993396192,0.671,0.518,0
"RAI14",0,0.75470881338413,0.533,0.241,0
"RALGAPA1",0,0.284956421911815,0.945,0.903,0
"RALGAPB",0,0.351094707282634,0.763,0.636,0
"RALGDS",0,0.4610821033229,0.701,0.514,0
"RALGPS2",0,0.2974371672555,0.887,0.745,0
"RALYL",0,0.337254263190554,0.986,0.818,0
"RANBP10",0,0.417708023973756,0.657,0.475,0
"RANBP17",0,-1.08245014097885,0.242,0.485,0
"RANBP2",0,0.310021658525086,0.801,0.674,0
"RANBP9",0,0.315092435118072,0.867,0.748,0
"RANGAP1",0,0.334414901184432,0.571,0.39,0
"RAP1GAP",0,0.525802454589647,0.879,0.659,0
"RAP1GAP2",0,0.918369619086456,0.906,0.621,0
"RAP2B",0,0.332340580821409,0.421,0.226,0
"RAPGEF2",0,0.841863489506693,0.973,0.882,0
"RAPGEF4",0,0.904622699682582,0.988,0.864,0
"RAPGEF5",0,1.25489055521423,0.959,0.724,0
"RAPGEF6",0,0.746138647631747,0.959,0.765,0
"RAPGEFL1",0,0.915795790546049,0.831,0.523,0
"RAPH1",0,0.610428423391314,0.868,0.678,0
"RARB",0,-1.30128528272261,0.242,0.426,0
"RARS1",0,0.421269502132819,0.625,0.41,0
"RASA1",0,0.42855381100189,0.928,0.85,0
"RASA2",0,0.701832745945008,0.936,0.8,0
"RASA3",0,0.318344249879986,0.474,0.293,0
"RASAL1",0,0.669433002627702,0.59,0.279,0
"RASAL2",0,0.86687439785161,0.982,0.9,0
"RASGEF1A",0,0.563958152036033,0.614,0.363,0
"RASGEF1B",0,0.403618575840835,0.575,0.348,0
"RASGEF1C",0,0.337500673718631,0.393,0.202,0
"RASGRF1",0,0.521457530947562,0.719,0.516,0
"RASGRF2",0,1.26709658480451,0.929,0.606,0
"RASGRP1",0,0.257335502449339,0.697,0.47,0
"RASL10A",0,0.724092198324272,0.547,0.165,0
"RAVER2",0,0.728148762733951,0.827,0.544,0
"RB1CC1",0,0.317716074766756,0.891,0.806,0
"RBBP6",0,0.353472634088915,0.751,0.623,0
"RBFOX1",0,0.942359402623108,0.997,0.924,0
"RBFOX2",0,0.614850690386854,0.983,0.919,0
"RBFOX3",0,1.32602344416351,0.951,0.704,0
"RBM11",0,0.279451944256254,0.376,0.218,0
"RBM14",0,0.308851545993035,0.536,0.363,0
"RBM25",0,0.496941213126477,0.929,0.841,0
"RBM26",0,0.592889530910471,0.964,0.904,0
"RBM33",0,0.352712634685791,0.858,0.764,0
"RBM39",0,0.37170264129438,0.916,0.857,0
"RBM4",0,0.421239041827009,0.806,0.647,0
"RBM48",0,0.30504463779661,0.489,0.319,0
"RBM5",0,0.423043980584537,0.89,0.79,0
"RBM6",0,0.443787617151221,0.961,0.916,0
"RBMS3",0,-1.34635095467395,0.709,0.745,0
"RBMS3-AS3",0,-0.369636603050648,0.07,0.231,0
"RC3H1",0,0.429920246556585,0.885,0.782,0
"RCAN1",0,0.309937842587889,0.633,0.472,0
"RCOR1",0,0.375934008858231,0.597,0.431,0
"RCOR3",0,0.451003885450931,0.86,0.733,0
"RECK",0,0.688888433641712,0.799,0.611,0
"REEP1",0,0.498755613943896,0.855,0.694,0
"REEP2",0,0.380612670803485,0.739,0.552,0
"REEP3",0,0.688694182854522,0.722,0.434,0
"RELCH",0,0.608442820448961,0.897,0.685,0
"RERE",0,0.439218916600018,0.985,0.972,0
"RETREG1",0,0.466253025268932,0.835,0.619,0
"RFC3",0,0.724587789428048,0.72,0.414,0
"RFLNA",0,0.981924648279337,0.817,0.54,0
"RFPL1S",0,0.531389694987779,0.746,0.53,0
"RFPL2",0,0.27796158680686,0.248,0.098,0
"RFTN1",0,0.892189691920475,0.612,0.252,0
"RFTN2",0,-0.561913441838361,0.021,0.129,0
"RFX1",0,0.278596884558182,0.507,0.351,0
"RFX3",0,0.993658807161526,0.971,0.893,0
"RGL1",0,0.720559069952575,0.948,0.829,0
"RGMB",0,0.333714284486324,0.551,0.357,0
"RGS17",0,0.530241643667479,0.848,0.648,0
"RGS20",0,0.932491574626208,0.614,0.336,0
"RGS6",0,0.993752519094489,0.863,0.533,0
"RGS7",0,0.562605898154293,0.995,0.888,0
"RGS7BP",0,0.676829155468277,0.84,0.625,0
"RGS9",0,-0.708841329751136,0.09,0.334,0
"RHBDL3",0,0.531217725286954,0.411,0.167,0
"RHEB",0,0.367753360371084,0.686,0.536,0
"RHOBTB2",0,0.323689203436271,0.465,0.285,0
"RHOBTB3",0,-0.440075775389104,0.168,0.313,0
"RHOT1",0,0.421233290229624,0.849,0.734,0
"RHOT2",0,0.355748089618577,0.603,0.409,0
"RHPN1",0,0.526872863535923,0.579,0.298,0
"RIC3",0,0.307161399024265,0.809,0.677,0
"RICTOR",0,0.502828431347822,0.915,0.817,0
"RILPL1",0,0.761984281660981,0.658,0.379,0
"RILPL2",0,0.457440812673059,0.318,0.132,0
"RIMBP2",0,0.534832330128958,0.892,0.702,0
"RIMS1",0,0.641454849329381,0.987,0.87,0
"RIN1",0,0.497103713258789,0.429,0.154,0
"RIPK1",0,0.313114815333335,0.545,0.381,0
"RIPOR1",0,0.3319505236052,0.613,0.436,0
"RLF",0,0.479356933439029,0.857,0.724,0
"RMDN2",0,0.45222830202098,0.589,0.401,0
"RMDN3",0,0.350578341056308,0.476,0.298,0
"RMST",0,0.98321906206641,0.605,0.23,0
"RNF111",0,0.34310946668324,0.873,0.764,0
"RNF112",0,0.356548870214196,0.535,0.345,0
"RNF115",0,0.753855767500316,0.897,0.724,0
"RNF123",0,0.305921147308586,0.424,0.254,0
"RNF130",0,0.490339719359958,0.938,0.877,0
"RNF139-AS1",0,0.335861450131334,0.41,0.229,0
"RNF144A",0,0.653067490368882,0.883,0.716,0
"RNF146",0,0.429078507606978,0.732,0.556,0
"RNF149",0,0.672800418069274,0.843,0.654,0
"RNF150",0,0.643016798809703,0.942,0.816,0
"RNF165",0,0.575657962461876,0.767,0.545,0
"RNF175",0,0.299413898003726,0.753,0.598,0
"RNF19A",0,0.551293742316703,0.861,0.686,0
"RNF207",0,0.349859895475318,0.443,0.227,0
"RNF212",0,0.271666452453872,0.269,0.127,0
"RNF213-AS1",0,0.700488479616991,0.767,0.513,0
"RNF216P1",0,0.424127274980846,0.656,0.468,0
"RNF217",0,0.538947247258591,0.771,0.614,0
"RNF217-AS1",0,0.601846913482753,0.6,0.393,0
"RNF38",0,0.473486237852369,0.848,0.711,0
"RNGTT",0,0.393825120923886,0.884,0.775,0
"RNPC3",0,0.648500668996906,0.94,0.816,0
"RNPS1",0,0.325380110939927,0.709,0.542,0
"ROBO1",0,0.794607041635729,0.99,0.871,0
"ROBO2",0,0.95524663744689,0.986,0.767,0
"ROCK1",0,0.479511427568804,0.872,0.763,0
"ROCK2",0,0.73132025609734,0.957,0.841,0
"RORB",0,0.734514351670872,0.301,0.104,0
"RPAP2",0,0.54628894752264,0.899,0.779,0
"RPGRIP1L",0,0.538758004093103,0.771,0.544,0
"RPL23AP49",0,1.1826558162873,0.593,0.082,0
"RPL31",0,0.373217186671682,0.574,0.417,0
"RPL32P3",0,0.543524793514391,0.663,0.411,0
"RPL34",0,0.571563520351564,0.718,0.582,0
"RPL37",0,0.520897332151425,0.78,0.613,0
"RPL37A",0,0.785869501804854,0.846,0.649,0
"RPN2",0,0.379440012718661,0.505,0.356,0
"RPRD1A",0,0.504562695136318,0.886,0.754,0
"RPRD2",0,0.381909929213156,0.932,0.858,0
"RPS24",0,0.431107340020108,0.678,0.531,0
"RPS6KA3",0,0.576425077285068,0.847,0.662,0
"RPS6KA6",0,0.454806035260002,0.757,0.593,0
"RPS6KC1",0,0.887651071613255,0.962,0.846,0
"RPS6KL1",0,0.308886546369814,0.498,0.332,0
"RPTOR",0,0.660676928216566,0.843,0.692,0
"RRAS2",0,0.518956709717627,0.722,0.506,0
"RRP7BP",0,0.383419322980465,0.458,0.262,0
"RSF1",0,0.403509384867195,0.923,0.854,0
"RSPH3",0,0.467620160487678,0.655,0.448,0
"RSPO2",0,0.424854559417448,0.322,0.125,0
"RSPO3",0,0.464563506287875,0.329,0.104,0
"RSRP1",0,0.41067105712071,0.912,0.818,0
"RSU1",0,0.744671444176472,0.739,0.464,0
"RTEL1",0,0.263187730440474,0.321,0.166,0
"RTF1",0,0.381238646773308,0.783,0.628,0
"RTN1",0,0.609128596406859,0.988,0.901,0
"RTN3",0,0.554314118582727,0.984,0.921,0
"RTN4",0,0.548969385221076,0.984,0.942,0
"RTN4R",0,0.403843342769472,0.375,0.125,0
"RTN4RL1",0,1.17418806148025,0.673,0.25,0
"RTN4RL2",0,0.653158287263406,0.449,0.087,0
"RUFY1",0,0.392189994797677,0.659,0.503,0
"RUFY2",0,0.296022738055453,0.86,0.761,0
"RUFY3",0,0.657128310588784,0.959,0.884,0
"RUNDC3A",0,0.626616287099037,0.712,0.42,0
"RUNDC3A-AS1",0,0.284994684511477,0.356,0.197,0
"RUNDC3B",0,0.474322123997324,0.921,0.754,0
"RUSC2",0,0.379125001645243,0.732,0.576,0
"RYR2",0,1.20999519123868,0.999,0.849,0
"SACS",0,0.401353147818794,0.848,0.702,0
"SAMD12",0,0.858313436115985,0.989,0.897,0
"SAMD3",0,1.20526568911119,0.641,0.27,0
"SAMD8",0,0.477097731852455,0.733,0.545,0
"SARNP",0,0.366877906432119,0.59,0.407,0
"SAT2",0,0.454409327712368,0.725,0.512,0
"SATB1",0,0.472393639837488,0.558,0.305,0
"SATB1-AS1",0,0.443705241318408,0.333,0.175,0
"SBF2",0,0.519325074677937,0.976,0.939,0
"SBF2-AS1",0,0.272393855512889,0.348,0.211,0
"SBK1",0,0.499454601645467,0.376,0.141,0
"SBNO1",0,0.430642143045039,0.73,0.566,0
"SCAI",0,0.35450554892078,0.927,0.82,0
"SCFD1",0,0.481583804862072,0.902,0.795,0
"SCFD2",0,0.538339351642673,0.914,0.784,0
"SCG2",0,-1.16251998992829,0.272,0.576,0
"SCHIP1",0,1.4733554746002,0.881,0.473,0
"SCHLAP1",0,0.843713506239101,0.275,0.05,0
"SCLT1",0,0.425015566323161,0.901,0.791,0
"SCN11A",0,0.704635897870566,0.338,0.124,0
"SCN2A",0,0.535201852029052,0.981,0.853,0
"SCN3A",0,0.375803812516573,0.965,0.835,0
"SCN3B",0,0.780348270396777,0.863,0.602,0
"SCN8A",0,0.805920570626816,0.969,0.812,0
"SCP2",0,0.377569117148726,0.732,0.586,0
"SCPEP1",0,0.965310040135382,0.78,0.406,0
"SCYL2",0,0.436363818684475,0.765,0.597,0
"SDCCAG8",0,0.598179501114931,0.925,0.846,0
"SDHAP3",0,0.348309714940414,0.636,0.452,0
"SEC14L2",0,0.552611733155471,0.452,0.177,0
"SEC14L5",0,0.758016663915503,0.595,0.246,0
"SEC16A",0,0.287494923204516,0.497,0.338,0
"SEC22A",0,0.40664723838074,0.818,0.673,0
"SEC24A",0,0.353135689576457,0.602,0.438,0
"SEC61A2",0,0.385832725802306,0.718,0.537,0
"SEC63",0,0.467506210671171,0.786,0.631,0
"SECISBP2L",0,0.404677095533807,0.859,0.737,0
"SELENOO",0,0.406752870179914,0.697,0.525,0
"SEMA3D",0,0.991072263078418,0.473,0.158,0
"SEMA4A",0,0.370456721951735,0.458,0.263,0
"SEMA4D",0,0.359079660680505,0.698,0.51,0
"SEMA4F",0,0.433970358169041,0.536,0.314,0
"SEMA6A",0,-0.556539072917725,0.236,0.455,0
"SEMA6D",0,-1.87511064754942,0.267,0.63,0
"SENP5",0,0.446786360982152,0.826,0.688,0
"SEPTIN11",0,0.843501546375089,0.916,0.638,0
"SEPTIN2",0,0.610894100806663,0.864,0.655,0
"SEPTIN3",0,0.574599383304384,0.674,0.41,0
"SEPTIN7P2",0,0.335814163531253,0.65,0.471,0
"SERAC1",0,0.395614270929677,0.553,0.354,0
"SERINC5",0,-0.48735937389586,0.357,0.51,0
"SERPINI1",0,0.334187453159966,0.841,0.644,0
"SERTM1",0,0.422189917820807,0.407,0.192,0
"SESN3",0,0.43340763912627,0.892,0.729,0
"SETD2",0,0.419351445161697,0.926,0.86,0
"SETD3",0,0.512388858827012,0.746,0.558,0
"SETD5",0,0.489177772983621,0.947,0.882,0
"SEZ6L",0,0.306538585283021,0.912,0.667,0
"SFI1",0,0.272390370611091,0.564,0.407,0
"SFRP1",0,-0.335663810176728,0.008,0.102,0
"SFSWAP",0,0.438119373933236,0.747,0.61,0
"SFT2D2",0,0.470716407310877,0.476,0.233,0
"SFXN5",0,0.426463477866986,0.713,0.539,0
"SGCD",0,1.26029059799659,0.958,0.733,0
"SGCZ",0,0.67603983742925,0.968,0.698,0
"SGIP1",0,0.550453153468116,0.986,0.929,0
"SGPL1",0,0.363630289742525,0.58,0.384,0
"SGPP2",0,0.70119799402593,0.73,0.397,0
"SGSM1",0,0.535204016619272,0.895,0.734,0
"SGSM2",0,0.44744721266844,0.712,0.526,0
"SGSM3",0,0.279434416083394,0.437,0.27,0
"SH2B1",0,0.354395089358176,0.624,0.454,0
"SH2B3",0,0.290539994952682,0.361,0.201,0
"SH2D3C",0,0.309452244938743,0.351,0.169,0
"SH3BGRL2",0,0.914350611098499,0.823,0.484,0
"SH3BP4",0,0.976669781170026,0.504,0.106,0
"SH3BP5",0,0.470565019168362,0.73,0.542,0
"SH3D21",0,0.443713909769077,0.445,0.194,0
"SH3GL1",0,0.412793459039689,0.499,0.303,0
"SH3GL2",0,1.40259574820501,0.969,0.665,0
"SH3GLB2",0,0.341796620580743,0.555,0.364,0
"SH3PXD2A",0,0.686948259583846,0.849,0.628,0
"SH3YL1",0,0.627509815713097,0.818,0.621,0
"SHANK1",0,0.524826963840154,0.647,0.416,0
"SHANK2",0,0.905104347608538,0.97,0.808,0
"SHANK3",0,0.501911249000633,0.667,0.438,0
"SHB",0,-0.26557937894691,0.055,0.193,0
"SHC2",0,0.340852353814658,0.626,0.424,0
"SHISA9",0,0.650530183441444,0.952,0.73,0
"SHISAL1",0,0.276161359925356,0.366,0.196,0
"SHOC2",0,0.413226282919348,0.783,0.626,0
"SHPRH",0,0.465142525814001,0.912,0.819,0
"SHROOM3",0,0.392418510978752,0.403,0.253,0
"SHTN1",0,0.393081842021292,0.934,0.778,0
"SIDT1",0,1.0698909456962,0.851,0.421,0
"SIL1",0,0.496491621446793,0.872,0.745,0
"SIMC1",0,0.375448789498149,0.78,0.631,0
"SIN3B",0,0.521899015603969,0.731,0.524,0
"SIPA1L1",0,0.776702583088932,0.995,0.939,0
"SIPA1L2",0,0.498325484596203,0.743,0.491,0
"SIPA1L3",0,0.732125104909772,0.805,0.643,0
"SIRPA",0,0.810739328899799,0.812,0.525,0
"SIRT5",0,0.404942923111097,0.631,0.431,0
"SIX3",0,-0.344850498609367,0.005,0.165,0
"SKAP2",0,0.47660723807052,0.737,0.451,0
"SKIL",0,0.328148252549291,0.567,0.368,0
"SLA",0,0.569158578573006,0.346,0.059,0
"SLC12A5",0,0.370690208096527,0.744,0.555,0
"SLC12A8",0,0.502410198568087,0.562,0.402,0
"SLC13A3",0,0.707081193453401,0.853,0.64,0
"SLC16A1-AS1",0,0.815557197473337,0.92,0.741,0
"SLC16A7",0,0.78729310749091,0.877,0.641,0
"SLC17A5",0,0.565274581983484,0.707,0.472,0
"SLC17A6",0,0.926592027719762,0.573,0.082,0
"SLC17A7",0,1.36617854460822,0.79,0.146,0
"SLC1A2",0,-0.725599388742179,0.738,0.533,0
"SLC1A3",0,-1.31031719087197,0.03,0.165,0
"SLC20A1",0,0.419520666536115,0.561,0.328,0
"SLC22A10",0,1.31676431229464,0.694,0.287,0
"SLC22A14",0,0.253459921284415,0.267,0.12,0
"SLC22A15",0,0.437457789930378,0.776,0.568,0
"SLC22A24",0,0.34057909318624,0.27,0.098,0
"SLC22A9",0,0.435160788172052,0.282,0.086,0
"SLC23A2",0,0.424727723861708,0.876,0.767,0
"SLC24A4",0,1.17372813848901,0.717,0.298,0
"SLC25A12",0,0.511929099246631,0.954,0.857,0
"SLC25A16",0,0.308005561295306,0.648,0.504,0
"SLC25A23",0,0.374566711087764,0.521,0.338,0
"SLC25A26",0,0.357404234564528,0.726,0.562,0
"SLC25A37",0,0.47068413155933,0.688,0.487,0
"SLC25A42",0,0.415709048051911,0.547,0.351,0
"SLC25A43",0,0.341903099214659,0.376,0.207,0
"SLC25A46",0,0.35053639291462,0.772,0.626,0
"SLC25A48",0,-0.400239856100177,0.024,0.146,0
"SLC26A4",0,0.329491650595175,0.435,0.175,0
"SLC27A4",0,0.309576784114603,0.511,0.344,0
"SLC2A1-AS1",0,0.266119029442187,0.322,0.171,0
"SLC2A12",0,0.296532728687591,0.328,0.157,0
"SLC2A13",0,0.564551749729574,0.961,0.85,0
"SLC2A6",0,0.25411968678197,0.361,0.203,0
"SLC30A3",0,1.35281068405528,0.669,0.055,0
"SLC32A1",0,-0.376416599674259,0.012,0.212,0
"SLC35E2A",0,0.34660359969148,0.445,0.27,0
"SLC35E2B",0,0.271863416307778,0.375,0.233,0
"SLC35E3",0,0.495661516345791,0.727,0.541,0
"SLC35F1",0,-0.980130066427174,0.791,0.826,0
"SLC36A1",0,0.481203009727343,0.529,0.262,0
"SLC37A1",0,0.539552011039949,0.593,0.356,0
"SLC38A11",0,1.2439009716644,0.313,0.062,0
"SLC38A6",0,0.579419915667911,0.85,0.666,0
"SLC39A10",0,1.14087637364438,0.935,0.73,0
"SLC39A11",0,0.756315496259775,0.781,0.528,0
"SLC39A14",0,0.278990329643802,0.43,0.272,0
"SLC39A9",0,0.322205547139226,0.612,0.457,0
"SLC41A2",0,0.341633282879328,0.869,0.724,0
"SLC44A1",0,0.422421741656228,0.924,0.793,0
"SLC44A5",0,0.755170070894644,0.86,0.55,0
"SLC45A4",0,0.382596561054093,0.459,0.272,0
"SLC49A4",0,0.481915343941999,0.663,0.437,0
"SLC4A10",0,0.868445161730456,0.99,0.845,0
"SLC4A4",0,0.431029307182017,0.714,0.516,0
"SLC4A7",0,0.26096272584238,0.769,0.619,0
"SLC4A8",0,0.601285162217623,0.812,0.593,0
"SLC5A4-AS1",0,0.638718392808265,0.428,0.254,0
"SLC66A2",0,0.321551221344714,0.532,0.363,0
"SLC6A1",0,-1.92573423193607,0.115,0.633,0
"SLC6A1-AS1",0,-1.14335435945064,0.025,0.32,0
"SLC6A15",0,0.399122202369975,0.739,0.528,0
"SLC6A17",0,0.347819464569943,0.65,0.436,0
"SLC6A6",0,0.354067849448575,0.506,0.325,0
"SLC6A7",0,0.637811969704649,0.563,0.22,0
"SLC7A6",0,0.43516721142447,0.692,0.496,0
"SLC8A1",0,0.820916381141665,0.995,0.875,0
"SLC8A1-AS1",0,0.389934958981252,0.629,0.454,0
"SLC8A2",0,0.77033656947683,0.765,0.467,0
"SLC8A3",0,0.321209550499869,0.768,0.604,0
"SLC8B1",0,0.410662115739118,0.37,0.177,0
"SLC9A1",0,0.580868724221204,0.518,0.248,0
"SLC9A3-AS1",0,0.369726487931775,0.43,0.215,0
"SLC9A5",0,0.251433826861488,0.367,0.225,0
"SLCO3A1",0,0.725936086525814,0.924,0.736,0
"SLCO4C1",0,0.31119732660105,0.223,0.06,0
"SLF1",0,0.466549033760007,0.852,0.646,0
"SLIT1",0,0.839422467646648,0.862,0.58,0
"SLIT3",0,1.3270413598712,0.933,0.558,0
"SLITRK4",0,0.301064551824173,0.568,0.391,0
"SLITRK5",0,0.550488226578616,0.817,0.609,0
"SLMAP",0,0.396245048291993,0.881,0.787,0
"SLTM",0,0.345341578660174,0.779,0.67,0
"SMAD3",0,1.05068031064857,0.758,0.385,0
"SMAP1",0,0.368892215870012,0.876,0.767,0
"SMAP2",0,0.561197449018114,0.815,0.612,0
"SMARCA2",0,0.341907857246756,0.921,0.824,0
"SMARCA4",0,0.420245908662061,0.738,0.619,0
"SMARCAD1",0,0.36982117593875,0.839,0.712,0
"SMC5",0,0.431601510053982,0.829,0.701,0
"SMC6",0,0.404723406887864,0.802,0.624,0
"SMG1",0,0.408594323065585,0.848,0.734,0
"SMG1P3",0,0.428589167056401,0.508,0.299,0
"SMG1P5",0,0.295662417737675,0.439,0.273,0
"SMG6",0,0.325108696554433,0.811,0.704,0
"SMG7",0,0.371722558083165,0.786,0.652,0
"SMIM12",0,0.459408226207208,0.593,0.408,0
"SMIM36",0,0.6285838313102,0.243,0.027,0
"SMIM8",0,0.608507538423297,0.775,0.559,0
"SMPD3",0,0.502757423170677,0.67,0.493,0
"SMYD2",0,0.581118267018289,0.564,0.333,0
"SMYD3",0,0.522078816979717,0.992,0.932,0
"SNAI3-AS1",0,0.373061604104061,0.422,0.213,0
"SNAP25",0,1.25842008165472,0.995,0.863,0
"SNAP25-AS1",0,0.833905283004104,0.832,0.625,0
"SNAP47",0,0.278050636124977,0.461,0.305,0
"SNAP91",0,0.729779216080295,0.98,0.86,0
"SNAPC3",0,0.386234472772922,0.723,0.563,0
"SNAPC4",0,0.368421595400494,0.436,0.239,0
"SNCA",0,0.999943341832634,0.912,0.611,0
"SNCB",0,0.327344757927666,0.601,0.375,0
"SNCG",0,0.313411171374976,0.48,0.214,0
"SND1",0,0.646258984335951,0.901,0.747,0
"SNED1",0,1.43169552384975,0.808,0.331,0
"SNHG14",0,0.763880411987573,0.98,0.83,0
"SNHG22",0,0.295117288461049,0.492,0.34,0
"SNHG5",0,0.5412870194057,0.724,0.504,0
"SNORC",0,0.255202399704121,0.354,0.208,0
"SNPH",0,0.388737091710026,0.508,0.303,0
"SNRNP70",0,0.461352777240698,0.87,0.762,0
"SNTB2",0,0.707309905645758,0.667,0.41,0
"SNX10",0,0.585306290714941,0.797,0.541,0
"SNX13",0,0.326921942188727,0.847,0.743,0
"SNX14",0,0.388304207418182,0.896,0.788,0
"SNX29",0,0.403444904526332,0.795,0.66,0
"SNX30",0,0.343915952394655,0.613,0.434,0
"SNX31",0,0.580782162287833,0.362,0.116,0
"SNX32",0,0.772444218861538,0.806,0.569,0
"SNX4",0,0.39698211474275,0.748,0.579,0
"SNX8",0,0.451007267059531,0.519,0.313,0
"SNX9",0,0.375129082437687,0.848,0.731,0
"SOBP",0,0.602412070655036,0.963,0.877,0
"SOCS7",0,0.385892756534509,0.67,0.49,0
"SOD2",0,0.317708357037282,0.613,0.446,0
"SOGA3",0,0.483284965526379,0.679,0.441,0
"SORBS1",0,0.767271444582341,0.977,0.87,0
"SORBS2",0,0.754803592310025,0.991,0.85,0
"SORT1",0,0.544463110729788,0.784,0.616,0
"SOS1",0,0.565128439177077,0.944,0.874,0
"SOX1-OT",0,-0.994665619804807,0.022,0.379,0
"SOX13",0,-0.286793934105067,0.025,0.159,0
"SOX2-OT",0,-2.39394401487974,0.701,0.733,0
"SOX6",0,-2.47322438688753,0.166,0.337,0
"SPATA7",0,0.660980164951587,0.817,0.63,0
"SPATS2",0,0.878090609210459,0.858,0.585,0
"SPATS2L",0,0.390891439118461,0.814,0.589,0
"SPC25",0,0.386724237127449,0.234,0.062,0
"SPECC1",0,0.552125407690702,0.857,0.687,0
"SPECC1L",0,0.544621027519741,0.84,0.642,0
"SPEF2",0,0.483982513397622,0.756,0.537,0
"SPEG",0,0.484779205011681,0.593,0.353,0
"SPG7",0,0.525637434105692,0.827,0.662,0
"SPHKAP",0,1.21426758289863,0.76,0.34,0
"SPICE1",0,0.509340052341282,0.594,0.322,0
"SPIDR",0,0.882474693712588,0.982,0.908,0
"SPIRE1",0,0.548047252982832,0.932,0.809,0
"SPNS2",0,0.415476819827461,0.513,0.342,0
"SPOCK1",0,0.354189784772312,0.891,0.684,0
"SPOCK3",0,-1.04649004451933,0.696,0.783,0
"SPON1",0,1.47907245037617,0.697,0.347,0
"SPPL2B",0,0.366150604980232,0.598,0.422,0
"SPRY3",0,0.294420197048849,0.459,0.304,0
"SPTAN1",0,0.601283988639102,0.94,0.825,0
"SPTBN1",0,0.829910097978408,0.974,0.905,0
"SPTBN2",0,0.549514724563702,0.625,0.372,0
"SPTBN4",0,0.933699297571919,0.969,0.824,0
"SPTSSB",0,0.27933703728745,0.303,0.146,0
"SRCIN1",0,0.4728716470424,0.754,0.573,0
